app,date,score,content
Coupang Eats,2025-11-29 20:46:52,2,주소를 제대로 확인후 맞게가져다 놨는지 좀 확인바랍니다
Coupang Eats,2025-11-29 20:23:37,5,최고의 맛 영자누나 사랑해요
Coupang Eats,2025-11-29 20:10:47,5,간결 해서 쓰기 편하고 좋아요
Coupang Eats,2025-11-29 19:45:36,5,매번 이용하는데 불편한 점 없어요
Coupang Eats,2025-11-29 18:46:41,5,쿠팡 좋아요~~^^
Coupang Eats,2025-11-29 17:59:51,5,무료배달이 많아 좋습니다
Coupang Eats,2025-11-29 17:57:10,5,굿¡!!!!!!!!!!!!!!!!!!!!!!!!
Coupang Eats,2025-11-29 17:49:10,5,너무 편하고 배달상태도 바로 알수 있어서 좋습니다.
Coupang Eats,2025-11-29 16:46:43,5,배달이 좋아써 보세요 써비스가총아서요
Coupang Eats,2025-11-29 15:39:08,5,아플때 귀찮을때 배달 해주어서 감사합니다 ~~ 수고하십시요 ^^
Coupang Eats,2025-11-29 14:03:06,5,쿠팡이츠는 나의 링거다.^^
Coupang Eats,2025-11-29 13:51:01,1,업데이트 필수래서 업데이트 하는데 10분 넘게 걸려서 배고파 뒤질 것 같아 배민으로 주문했습니다. 30분이 지났는데도 아직도 업뎃중이네요 ... 게임을 깔아도 이렇게는 오래 안 걸릴 텐데 이게 뭔 해괴한 현상일까요.. 앱 데이터 캐시 지우고 앱 자체도 삭제하고 다시 깔아도 마찬가지로 오래 걸려서 화딱지 나네요. 얘만 그러고 다른 앱들은 잘 돌아갑니다.
Coupang Eats,2025-11-29 13:24:27,5,배달 빠르고 조으네요^^
Coupang Eats,2025-11-29 12:36:01,5,실생활에 아주편리합니다
Coupang Eats,2025-11-29 09:31:41,5,주문후 쿠팡회원가입을 하게되서 아쉽긴 하네요. 자주 이용할께요.
Coupang Eats,2025-11-29 01:22:00,5,쿠팡이츠는 실망을 안시키지 하지만 너무 일찍 문닫음
Coupang Eats,2025-11-28 23:55:00,4,배달이 가끔씩 한달에 2~3번 정도 다른 집앞에 놓고 가는거 빼면 좋음
Coupang Eats,2025-11-28 22:03:29,5,같은 체인점이라도 정릉점이 정말 맛잇어요
Coupang Eats,2025-11-28 21:11:22,5,신속한배달 무료로즐기는 서비스^^
Coupang Eats,2025-11-28 20:48:27,1,고객들은 좋지만 사장님들은 쿠팡이 싫을 듯 ㅜㅜ 한 없이 갑질인 고객들과 쿠팡ㄱㅈ들... 좀 블랙리스트 좀 만들어주세요. 쿠팡이 그렇지 않은 사람들까지 악용하게 만드는것같아요ㅠㅠ 시급해보여요 배달료가 무료라뇨... 다 사장님들이 지불하는건데 무료배달이라고 하고 사장님들한테 배달료 3000원넘게 받잖아요... 근데 고객인 나도 좋긴한데 영 찜찜하긴해요 쿠팡이 사라지지 않게 관리가 시급해보여요
Coupang Eats,2025-11-28 20:24:04,5,좋아여 쿠팡 살리기 배민 삭제 감다
Coupang Eats,2025-11-28 19:56:07,5,지금 배달앱중에.원탑아닌가?
Coupang Eats,2025-11-28 19:35:41,5,편하게 잘 사용하고 있어요
Coupang Eats,2025-11-28 19:28:05,1,"제발 배달파트너 배정이 안되서 늦는건 좀 알림을 빨리 빨리 넣어주세요. 조리 다 되고도 매칭이 안되서 늦는데 요리 다 식어서 받을 사람 제발 좀 생각을 해주세요. 고객센터, 음식점 잘못은 아니니 뭐라 못 하겠고 배달하시는 분들도 고생하는건 아는데 점심, 저녁 시간 1시간 밖에 안되서 미리 주문해도 이런식으로 매칭 늦으면 식사를 10분 내로 해야해요. 왜 식은 밥 맛 없게 먹으면서 급하게 먹어야 하는거에요. 취소라도 빨리 가능하게 알림이라도 빨리주던지 불쾌감은 불쾌감대로 주고 불이익은 온전히 주문자가 받는 이딴 방식 좀 고쳐주세요."
Coupang Eats,2025-11-28 19:25:20,5,너무배달이빨라서 최고입니다 ^^
Coupang Eats,2025-11-28 19:23:56,5,편하게 잘 사용중입니다^^
Coupang Eats,2025-11-28 19:21:28,4,쿠팡연동이라서 다로카드등록도안하니좋네요~
Coupang Eats,2025-11-28 19:01:18,5,신속배달 따신음식 좋아요
Coupang Eats,2025-11-28 18:46:59,3,블랙리스트 기능좀 넣어줘요 싫어하는 가게 눈에 안 띄게
Coupang Eats,2025-11-28 18:25:06,5,로켓와우 쓰는입장에서 최고
Coupang Eats,2025-11-28 17:56:28,4,음식이 따뜻하게 배달이 되었으면 합니다
Coupang Eats,2025-11-28 17:26:52,1,결제시스템 개판 변경하려면불가 재주문해라 재주문 선취소 안된다 기존쿠폰쓰지마라 그럼 뭐하러 변경함? 우습네요 카드변경 도입을하전지 그냥 멤버쉽 없애는게 낫을듯 그몆천원이 아깝네요ㅋ
Coupang Eats,2025-11-28 16:05:57,5,다양한 음식점이 있어 좋아쇼
Coupang Eats,2025-11-28 13:38:43,5,싸고 맛잇게 잘먹엇습니다 ^^
Coupang Eats,2025-11-28 13:18:50,4,업데이트하면서 음식분류도 업데이트하신거 같은데 이건 이전 버전 롤백해야합니다. 한눈에 들어오는게 얼마나 편한줄 아십니까?
Coupang Eats,2025-11-28 12:47:48,5,늘 사용하는 배달앱 입니다.
Coupang Eats,2025-11-28 02:32:59,5,"다른건 몰라도, 할인 많이 들가고, 쿠팽이랑 연계덕에 왜우멤버십 있으면 배달 거저 먹고. 아직까진 배달어플 1황 ㅇㅈ"
Coupang Eats,2025-11-27 23:34:26,5,요즘 계속 이용하게 되네요. 앞으로도 착한 쿠팡이츠 계속 이어나가기를
Coupang Eats,2025-11-27 22:54:43,5,쉽고 간단하여 누고나 시용할 수 있어서 편리합니다
Coupang Eats,2025-11-27 20:55:26,3,30분 경쟁은 배달원 인권을 말아드시려고 하는 걸까요???
Coupang Eats,2025-11-27 20:40:24,5,사용하기 편하고 무료에 활인도 많아 자주이용 합니다
Coupang Eats,2025-11-27 19:56:34,5,너무맛있습니다 갈비찜 생각날때 또 주문해서 먹을게요
Coupang Eats,2025-11-27 19:19:21,5,쓰레기같은 배민 버리고 쿠팡으로 갈아탐ㅋㅋ
Coupang Eats,2025-11-27 18:44:26,5,할인쿠폰도 한번씩 지급되서 계속 쿠팡 이용할려구요^^
Coupang Eats,2025-11-27 18:43:16,5,"배민삭제하고, 여기로 갈아탔어요~"
Coupang Eats,2025-11-27 17:33:46,5,배달비가 없어 너무 좋아요~
Coupang Eats,2025-11-27 17:19:09,5,무료배달되니 좋아요~
Coupang Eats,2025-11-27 15:26:49,5,쿠팡이츠 고객센터 처리가 기가 막힘; ㅇㅈ..
Coupang Eats,2025-11-27 15:00:01,5,역시쿠팡 멤버쉽 가입하셨으면 쿠팡이츠 사용하시는거 필수임 쿠폰도정기적으로 줘요
Coupang Eats,2025-11-27 14:25:26,5,잔머리 많이 굴리는 앱. 가격 올려놓고 무료배송이라 공갈치는 앱. 하지만 아직 안쓸수는 없을듯..
Coupang Eats,2025-11-27 14:23:22,5,너무 편하고ㅠ좋아요
Coupang Eats,2025-11-27 13:04:10,5,배민만쓰다가 근래들어배달이너무늦어져 이츠함써봤는데 대만족 ~이츠로말뚝박습니다
Coupang Eats,2025-11-27 13:02:32,5,배달이 빨라 조아여
Coupang Eats,2025-11-27 12:59:17,5,좋아서 자주 이용합니다
Coupang Eats,2025-11-27 10:47:47,1,오토바이 고장인데 왜 배달완료
Coupang Eats,2025-11-27 10:17:23,3,가끔씩 접속 오류뜨고 접속이 안되서 껐다 켜야함
Coupang Eats,2025-11-27 09:39:35,5,쿠팡이츠없이 못살아 헤이
Coupang Eats,2025-11-26 22:31:28,1,일회용품받기가 디폴트 세팅이어야지 체크를 해야 일회용품을 받아야하면;; 주소추가할때마다 신경써야하는거 짜증나네요. 디폴트 세팅을 바꾸세요.
Coupang Eats,2025-11-26 22:15:55,5,너무 편리하고 좋아요 !!
Coupang Eats,2025-11-26 19:56:46,5,배민보다 팁도 싸고 소비자 입장에선 매우좋습니다
Coupang Eats,2025-11-26 19:13:47,5,무료배달 넘나 좋다리
Coupang Eats,2025-11-26 18:07:47,5,첨 사용해보지만 편리하고 너무좋아요
Coupang Eats,2025-11-26 18:00:46,3,가격 맛이좋은데 매번 하나씩 빼고 주네요
Coupang Eats,2025-11-26 17:35:20,5,배민보다 더 많이 사용하게되는것같아요
Coupang Eats,2025-11-26 17:29:45,5,항상 최고입니다^^
Coupang Eats,2025-11-26 16:05:41,5,빠르고 맛있고 할인 많이되고
Coupang Eats,2025-11-26 15:44:12,3,서비스는 좋아보이긴 한데 지방에는 언제 도입되나요. 몇달전부터 준비 중이라 써보지도 못합니다😢
Coupang Eats,2025-11-26 13:50:09,5,싸고 빠르고 정확합니다
Coupang Eats,2025-11-26 13:11:17,4,배☆보다는 조금 산만함
Coupang Eats,2025-11-26 12:25:29,5,좋은일만 가득하기를 기원합니다 🙏
Coupang Eats,2025-11-26 11:09:33,5,배달중인 위치를 확인할 수 있는 점이 가장 좋은 점.
Coupang Eats,2025-11-26 10:56:40,5,무료배달 너무 좋고 배달도 빨라요. 음식 종류별로 정리도 잘 되어있어 보기 편하고 배달 앱은 쿠팡 이츠만 씁니다! 애용하는 어플이에요.
Coupang Eats,2025-11-26 08:43:05,5,잘 사용하고 있어요
Coupang Eats,2025-11-25 20:30:34,2,배달빠르고 배달가능한 가게도 늘어나고 그래서 다 좋은데요 한가지 의문스러운 점이 있습니다. 이번에 진행중인 만찬위크 처럼 높은금액의 할인쿠폰을 선착순으로 뿌리는거 정말 받는사람이 있기는 한건가요? 11:00:00 정확하게 입장했음에도 오픈예정-수량없음 으로 넘어가던데요 이게 한두번이면 늦었나보다 할텐데 이런 이벤트를 할때마다 이런 상황이니 소비자를 기만하는 눈속임식 이벤트가 아닌가 굉장히 의심이 되네요. 배민처럼 소비자 뒤통수치는 그런상황이 아니길 바랍니다.
Coupang Eats,2025-11-25 19:29:23,5,너무맛있어요 짜지도않고 고소하고맛있어요 강츄강츄
Coupang Eats,2025-11-25 19:24:06,5,잘사용하고있어요~ 배달료도 없고 다른배달앱보다 유용하게쓰고 좋네요^^
Coupang Eats,2025-11-25 18:59:15,5,이용이 편하고 좋아요
Coupang Eats,2025-11-25 18:32:22,5,늘 잘사용하고있습니다
Coupang Eats,2025-11-25 18:25:17,5,배민만 사용했는데 쿠팡이츠 이걸 모르고 사용못함 요즘 쿠팡이츠로 주문해요 편하고 배달비 저렴해서 굿이요
Coupang Eats,2025-11-25 18:24:53,1,1인분 배달도 검색 가능하게 해주세요 가게 메뉴에서 찾으면 없고 1인분 주문 내에서는 검색이 안 돼서 너무 불편해요
Coupang Eats,2025-11-25 17:44:52,1,"배달기사 후기란에 혹평이든 감점이든 남길 수 있도록 해서, 그 기록을 토대로 배달기사 자체 추가 교육 실시해주시길 바랍니다."
Coupang Eats,2025-11-25 17:18:35,5,쿠폰을 사용해서 저렴하게 구매했습니다 또재구매의사있습니다
Coupang Eats,2025-11-25 15:34:43,4,배달 음식 종류 고르는곳이 왜 바뀐거죠? 예전에 한번에 쫙 볼수 있었을때가 좋았는데 지금은 한라인으로 슬라이드식으로 바껴서 별로네요.. 매우 불편...
Coupang Eats,2025-11-25 14:34:37,5,매번 빠르고 정확한 배달 항상 좋은 음식점 소개 맘에 드네요
Coupang Eats,2025-11-25 13:58:04,5,매번 할인혜택 잘 받고있어요
Coupang Eats,2025-11-25 13:54:10,5,애용하기 편리한 앱플입니다
Coupang Eats,2025-11-25 13:40:14,5,빠르고 좋아요. 배민보다. 쿠팡이츠가 좋음요.~
Coupang Eats,2025-11-25 13:22:53,5,전에 고객이시켜주어 여러차례 맛있게먹었고 오늘도 돈카츠가 입에서살살 냉소바도 맛있고 항상 그맛에 반해 앞으로도 자주 주문해서 여러사람들과 즐겁게주문~주문 아주 😀 👍
Coupang Eats,2025-11-25 12:22:23,5,너므 푸짐 하고 맛있어요
Coupang Eats,2025-11-25 12:20:11,5,무료 배달되고 너무 좋아요.
Coupang Eats,2025-11-25 10:12:02,5,배민보다 나음...
Coupang Eats,2025-11-25 00:48:04,5,쿠팡회원이면 혜택이 많아요
Coupang Eats,2025-11-25 00:13:47,5,와우회원은 무료배달이라 자주 이용하고 있답니다. 또 쿠페이 머니로 주문할 수 있는것도 너무 좋아요.
Coupang Eats,2025-11-24 23:39:39,5,빠른배달과 신선한맛.너무 맛있네요
Coupang Eats,2025-11-24 23:17:26,5,편하고 간단히 집에서 받아 먹을수있어서 최고에요.
Coupang Eats,2025-11-24 22:12:02,5,요즘은 쿠팡이 대세인듯
Coupang Eats,2025-11-24 21:32:56,5,유용하게 잘 이용하겠습니다~
Coupang Eats,2025-11-24 21:22:38,5,서대문 김치 찌개 맛있어요! 배달도 빠르고 맛도 좋고 ~~
Coupang Eats,2025-11-24 21:16:07,5,쿠팡연계 및 이벤트 할인 너무좋음
Coupang Eats,2025-11-24 19:56:37,5,조아요 무료배송이라서
Coupang Eats,2025-11-24 19:35:04,1,매장 번호 좀 기입해놓고 문제 생기면 바로 전화 할수있게끔 해달라고 건의를 몇번이나했지만 아직도 수정안됨 부서에 전달한다는데 그냥 쿠팡이츠는 대충해도 사람들이 쓰니까 개선 할생각 조차 안하시는듯 이러니 음식 잘못시켜도 전화바로걸어서 취소못하고 꼭 쿠팡측 전화연결이나 채팅 연결로 한다리 걸치게 만듦 그러면 당연히 조리시작하거나 주문 변경이 안되겠져 이것도 불만이지만 검색을 하면 제가 작성한 키워드 내에서만 나와야하는거 아닌가요? 뭔 이상한거 까지 다 나오게 만들고 이럴꺼면 검색기능은 왜있는건지 알수가 없네요 그리고 배달기사분들 한집배달로만 시키는데도 다른 아파트 갔다가 저희집으로 온적이 한 두번이 아니예요 다른집 아파트 단지내에서 4.5분씩 정차하는데도 사진 캡쳐 다해놓고 해도 왜 소비자가 피해를 봐야하는건지? 한집배달비는 돌려주셔야 맞는게 아닌지 돌려줄 생각도 없고 무조건 주문취소 방법 뿐이라고만 함 어이없음 한집배달비만 돌려달라니 그건 안된다~~~ㅋㅋ 적당히 섞어가며 쓸께요
Coupang Eats,2025-11-24 19:13:29,5,등록된 가게도 다양하고 배달비도 싸고 너무 좋아요
Coupang Eats,2025-11-24 19:04:01,5,처음 써 봤는데 좋음
Coupang Eats,2025-11-24 18:36:21,1,ㅋㅋㅋ'와우' 회원가입해야 많이 혜택 받는 개떡같은 과대 광고 배달어플ㅋㅋㅋ 배민보다 더한 씨레기임
Coupang Eats,2025-11-24 16:28:02,1,가게 전화번호좀 표기해주면 안되나요? 전화를 할방법이 없어요 ㅡㅡ
Coupang Eats,2025-11-24 15:18:30,5,와우회원은 무료배달이라 ㅂㅁ보다는 좋음!
Coupang Eats,2025-11-24 14:21:17,1,업데이트 하고 나서 왜 리뷰 쓸때 사진이 안 올라감??? 리뷰이벤트 먹고 죄인되는 느낌이다!! 차라리 업데이트를 하지말아라~~~
Coupang Eats,2025-11-24 12:42:43,5,신속하게 배달해줘서 너무 감사합니다
Coupang Eats,2025-11-24 12:35:20,5,최고지요 쿠팡최고 알리테무out
Coupang Eats,2025-11-24 12:27:30,4,지금까지 주문해 본 앱들보다 깔끔 정확 신속 좋네요
Coupang Eats,2025-11-24 11:40:39,1,쓰레기 회사 쿠팡거지들만 이용한다는 그맵
Coupang Eats,2025-11-24 10:46:28,5,좋은 제품 감사합니다 많이 파세요
Coupang Eats,2025-11-24 08:55:23,4,만나서 결제하기도 있었으면 좋겠어요! 배민은 결제방법이 여러갠데 쿠팡은 바로결제 되버려서 이용에 제한이 있네요!!
Coupang Eats,2025-11-23 23:22:44,5,깔끔한 인터페이스 조아요
Coupang Eats,2025-11-23 22:59:49,5,편리한 기능 앱입니다
Coupang Eats,2025-11-23 22:23:14,5,친절해서 좋아요 배달도빠르고요
Coupang Eats,2025-11-23 21:38:15,5,일처리가 빠릅니다.
Coupang Eats,2025-11-23 20:09:25,1,수수료 많이 떼가는 쿠팡 없어져라
Coupang Eats,2025-11-23 18:52:39,5,사용이 편리합니다.
Coupang Eats,2025-11-23 17:54:29,5,이츠 빠르고 좋아요
Coupang Eats,2025-11-23 17:42:54,5,배달엡중에서 제일 간편하고 쓰기 편함
Coupang Eats,2025-11-23 15:36:06,5,실시간 정확성에 놀랍니다
Coupang Eats,2025-11-23 15:13:22,5,배달은 쿠팡이츠가 짱입니다
Coupang Eats,2025-11-23 14:56:56,5,와우회원 무료배달은 진짜 신의한수!
Coupang Eats,2025-11-23 14:18:10,2,현금영수증 받는 기능이 복잡함. 개인정보 바꾸는게 어려움.
Coupang Eats,2025-11-23 13:00:39,5,새로운 번쩍 피자맛에 어플도 좋아죽네요
Coupang Eats,2025-11-23 12:53:13,5,정말 괜찮은거 같아요
Coupang Eats,2025-11-23 12:21:21,5,소비자에겐 좋은 배달앱입니다 편하게 사용할수있네요
Coupang Eats,2025-11-23 12:18:43,5,쿠팡 빠르거 좋아요 ㅎ
Coupang Eats,2025-11-23 12:01:18,5,신속 정확한 음식 기사님의 친절함 추천
Coupang Eats,2025-11-23 11:39:11,5,쿠팡이츠는넘좋아요..배달범위도매우넓어요..강추할께요...
Coupang Eats,2025-11-23 09:51:19,1,매장 음식은 문제가 없는데 일부 안좋은 배달기사님의 경험이 서려있는 플랫폼입니다. 배달기사님 평가가 독립적으로 이루어져서 요청사항이 제대로 이루어 지지 않은 경우 배달을 못하게해주세요. 앱에 적용되면 재평가합니다.
Coupang Eats,2025-11-23 09:39:19,5,배민보다 쿠폰도 많고 최고
Coupang Eats,2025-11-23 07:54:25,5,이거 없으면 생활 안됨
Coupang Eats,2025-11-23 07:41:56,5,배민보다 훨씬 좋구 와우회원일 때 배달료가 들어가지 않아서 넘 좋습니당^^
Coupang Eats,2025-11-23 07:40:01,5,배×보다 쿠팡이츠훨씬보기도편하고 음식시키기도 편한거같아요
